article_id,article_id,,,,,,,Abboo2018bank0207,Abboo2018bank0207,Celis2018ants1651,Celis2018ants1651,Kim2017tudy.122,Kim2017tudy.122,Pacco2018bank26-8,Pacco2018bank26-8,Yaghj2018bank28-x,Yaghj2018bank28-x
correct,correct,,,,,,,,,,,,,Partially,Partially,,
 5_iii,  ,,,,,,,Yes,Yes,Yes,Yes,Partially,No,Yes,Yes,Partially,Yes
 5_iii,  ,,,,,,,"""The UK Biobank is a large population-based cohort study with approximately half a million participants recruited from 22 assessment centres throughout Great Britain between 2006 and 2010. Their age ranged between 40 to 69 years at the time of recruitment.""","""The UK Biobank is a large population-based cohort study with approximately half a million participants recruited from 22 assessment centres throughout Great Britain between 2006 and 2010""","""Between April 2007 and December 2010, UK Biobank recruited 502<U+2009>628 participants (5.5% response rate after invitation letters sent to around 9 million people), aged 40-69 years, from the general population.16 Participants attended one of 22 assessment centres across England, Wales, and Scotland,1718 where they completed a touch screen questionnaire, had physical measurements taken, and provided biological samples, as described in detail elsewhere.1718""","""Between April 2007 and December 2010, UK Biobank recruited 502<U+2009>628 participants (5.5% response rate after invitation letters sent to around 9 million people), aged 40-69 years, from the general population.16 Participants attended one of 22 assessment centres across England, Wales, and Scotland,1718 where they completed a touch screen questionnaire, had physical measurements taken, and provided biological samples, as described in detail elsewhere""","""This study uses data collected from the UK Biobank study, which is an ongoing national cohort study of >500<U+2009>000 UK adults aged 40–69 years at recruitment. The inclusion criteria included living <25 miles away from one of 22 assessment centres across the UK and being registered with the National Health Service. Each participant underwent baseline measurements between 2006 and 2010 collecting a comprehensive series of genetic, behavioural and biological variables, including measurements of body composition and GS. Several years later (2013–2015), 103<U+2009>720 of the cohort participated in a sub-study in which their PA was objectively measured by wrist accelerometry.19 More detailed descriptions about the rationales and methodology of the UK Biobank project are provided elsewhere.20 Each participant signed informed consent before participation. The UK Biobank protocol was approved by the North West Multi-Centre Research Ethics Committee.""",,"""UK Biobank is a large prospective cohort with detailed baseline assessment. Between 2006 and 2010, more than 500,000 participants aged 40 to 69 were recruited nationwide. Data regarding lifestyle, environment, medical history, physical measures, and biological samples, were collected, and consent obtained for follow-up""","""UK Biobank is a large prospective cohort with detailed baseline assessment. Between 2006 and 2010, more than 500,000 participants aged 40 to 69 were recruited nationwide. ""","""Women for this study were selected from participants in an established population-based cohort, the UK Biobank [18]. This cohort follows approximately 500,000 individuals from the UK who were 40–69 years old at the time of recruitment in 2006–2010 [18]. Potential participants for this cohort were identified from National Health Service (NHS) patient registries and invited to participate by attending one of the 22 assessment centers [18]. The National Information Governance Board for Health and Social Care in England and Wales, and the Community Health Index Advisory Group in Scotland approved permission for access to patient records for recruitment. Between August 2012 and June 2013 (about 5 years after recruitment), approximately 20,000 of participants completed a full follow-up assessment [19].""",
correct,correct,,,,,,,,,,,No,No,,,Yes,Yes
 5_iv,  ,,,,,,,Partially,No,Partially,No,Yes,Yes,Partially,Partially,Partially,No
 5_iv,  ,,,,,,,"""The UK Biobank is a large population-based cohort study with approximately half a million participants recruited from 22 assessment centres throughout Great Britain between 2006 and 2010. Their age ranged between 40 to 69 years at the time of recruitment.""",,"""Between April 2007 and December 2010, UK Biobank recruited 502<U+2009>628 participants (5.5% response rate after invitation letters sent to around 9 million people), aged 40-69 years, from the general population.16 Participants attended one of 22 assessment centres across England, Wales, and Scotland,1718 where they completed a touch screen questionnaire, had physical measurements taken, and provided biological samples, as described in detail elsewhere.1718""",,"""This study uses data collected from the UK Biobank study, which is an ongoing national cohort study of >500<U+2009>000 UK adults aged 40–69 years at recruitment. The inclusion criteria included living <25 miles away from one of 22 assessment centres across the UK and being registered with the National Health Service. Each participant underwent baseline measurements between 2006 and 2010 collecting a comprehensive series of genetic, behavioural and biological variables, including measurements of body composition and GS. Several years later (2013–2015), 103<U+2009>720 of the cohort participated in a sub-study in which their PA was objectively measured by wrist accelerometry.19 More detailed descriptions about the rationales and methodology of the UK Biobank project are provided elsewhere.20 Each participant signed informed consent before participation. The UK Biobank protocol was approved by the North West Multi-Centre Research Ethics Committee.""","""Each participant underwent baseline measurements between 2006 and 2010 collecting a comprehensive series of genetic, behavioural and biological variables, including measurements of body composition and GS.""","""UK Biobank is a large prospective cohort with detailed baseline assessment. Between 2006 and 2010, more than 500,000 participants aged 40 to 69 were recruited nationwide. Data regarding lifestyle, environment, medical history, physical measures, and biological samples, were collected, and consent obtained for follow-up""","Missing dates ""UK Biobank is a large prospective cohort with detailed baseline assessment. Between 2006 and 2010, more than 500,000 participants aged 40 to 69 were recruited nationwide. Data regarding lifestyle, environment, medical history, physical measures and biological samples were collected, and consent was obtained for follow-up [20,21,22].""","""Women for this study were selected from participants in an established population-based cohort, the UK Biobank [18]. This cohort follows approximately 500,000 individuals from the UK who were 40–69 years old at the time of recruitment in 2006–2010 [18]. Potential participants for this cohort were identified from National Health Service (NHS) patient registries and invited to participate by attending one of the 22 assessment centers [18]. The National Information Governance Board for Health and Social Care in England and Wales, and the Community Health Index Advisory Group in Scotland approved permission for access to patient records for recruitment. Between August 2012 and June 2013 (about 5 years after recruitment), approximately 20,000 of participants completed a full follow-up assessment [19].""",
correct,correct,,,,,,,No,NO,No,No,,,,,No,no
 5_v,  ,,,,,,,NA,NA,No,No,Yes,Yes,Yes,Partially,Yes,Yes
 5_v,  ,,,,,,,none,No follow up,,,"""5.7-years follow-up""","""Several years later (2013–2015), 103<U+2009>720 of the cohort participated in a sub-study in which their PA was objectively measured by wrist accelerometry""","""All study subjects were followed up until any ischaemic cardiovascular event, death, or until 29th February 2016, yielding a mean follow-up time of 7 years and a maximum time of 10 years.""","Missing start date ""All study subjects were followed up until any ischaemic cardiovascular event, death or until 29th February 2016""","""Women for this study were selected from participants in an established population-based cohort, the UK Biobank [18]. This cohort follows approximately 500,000 individuals from the UK who were 40–69 years old at the time of recruitment in 2006–2010 [18]. Potential participants for this cohort were identified from National Health Service (NHS) patient registries and invited to participate by attending one of the 22 assessment centers [18]. The National Information Governance Board for Health and Social Care in England and Wales, and the Community Health Index Advisory Group in Scotland approved permission for access to patient records for recruitment. Between August 2012 and June 2013 (about 5 years after recruitment), approximately 20,000 of participants completed a full follow-up assessment [19].""  ""Participants were followed via record linkage to the NHS Central Registers which provide information on cancer diagnoses coded according to the 10th revision of the International Classification of Diseases (ICD-10) [20], with the last linkage date of November 30, 2014 for residents of England and Wales and 31 December 2014 for residents of Scotland.""","""between August 2012 and June 2013 (about 5 years after recruitment), approximately 20,000 of participants completed a full follow-up assessment ....Participants were followed via record linkage to the NHS Central Registers which provide information on cancer diagnoses coded according to the 10th revision of the International Classification of Diseases (ICD-10) [20], with the last linkage date of November 30, 2014 for residents of England and Wales and 31 December 2014 for residents of Scotland. The follow-up for the study began at recruitment and ended at breast cancer diagnosis (for women with breast cancer) or at the time of death or the last linkage with Cancer Registry data, whichever came first, for cancer-free women"""
correct,correct,,,,,,,,,,,,,Partially,Partially,,
 5_vi,  ,,,,,,,Partially,No,Partially,No,Yes,Yes,Partially,Partially,Partially,Partially
 5_vi,  ,,,,,,,"""The UK Biobank is a large population-based cohort study with approximately half a million participants recruited from 22 assessment centres throughout Great Britain between 2006 and 2010. Their age ranged between 40 to 69 years at the time of recruitment."" ",,"""Between April 2007 and December 2010, UK Biobank recruited 502<U+2009>628 participants (5.5% response rate after invitation letters sent to around 9 million people), aged 40-69 years, from the general population.16 Participants attended one of 22 assessment centres across England, Wales, and Scotland,1718 where they completed a touch screen questionnaire, had physical measurements taken, and provided biological samples, as described in detail elsewhere.1718""",,"""This study uses data collected from the UK Biobank study, which is an ongoing national cohort study of >500<U+2009>000 UK adults aged 40–69 years at recruitment. The inclusion criteria included living <25 miles away from one of 22 assessment centres across the UK and being registered with the National Health Service. Each participant underwent baseline measurements between 2006 and 2010 collecting a comprehensive series of genetic, behavioural and biological variables, including measurements of body composition and GS. Several years later (2013–2015), 103<U+2009>720 of the cohort participated in a sub-study in which their PA was objectively measured by wrist accelerometry.19 More detailed descriptions about the rationales and methodology of the UK Biobank project are provided elsewhere.20 Each participant signed informed consent before participation. The UK Biobank protocol was approved by the North West Multi-Centre Research Ethics Committee.""","""Each participant underwent baseline measurements between 2006 and 2010 collecting a comprehensive series of genetic, behavioural and biological variables, including measurements of body composition and GS...Several years later (2013–2015), 103<U+2009>720 of the cohort participated in a sub-study in which their PA was objectively measured by wrist accelerometry""","""UK Biobank is a large prospective cohort with detailed baseline assessment. Between 2006 and 2010, more than 500,000 participants aged 40 to 69 were recruited nationwide. Data regarding lifestyle, environment, medical history, physical measures, and biological samples, were collected, and consent obtained for follow-up""","Missing dates ""UK Biobank is a large prospective cohort with detailed baseline assessment. Between 2006 and 2010, more than 500,000 participants aged 40 to 69 were recruited nationwide. Data regarding lifestyle, environment, medical history, physical measures and biological samples were collected, and consent was obtained for follow-up [20,21,22]....All study subjects were followed up until any ischaemic cardiovascular event, death or until 29th February 2016""","""Women for this study were selected from participants in an established population-based cohort, the UK Biobank [18]. This cohort follows approximately 500,000 individuals from the UK who were 40–69 years old at the time of recruitment in 2006–2010 [18]. Potential participants for this cohort were identified from National Health Service (NHS) patient registries and invited to participate by attending one of the 22 assessment centers [18]. The National Information Governance Board for Health and Social Care in England and Wales, and the Community Health Index Advisory Group in Scotland approved permission for access to patient records for recruitment. Between August 2012 and June 2013 (about 5 years after recruitment), approximately 20,000 of participants completed a full follow-up assessment [19].""  ""Participants were followed via record linkage to the NHS Central Registers which provide information on cancer diagnoses coded according to the 10th revision of the International Classification of Diseases (ICD-10) [20], with the last linkage date of November 30, 2014 for residents of England and Wales and 31 December 2014 for residents of Scotland.""","Missing exposure collection dates ""Women for this study were selected from participants in an established population-based cohort, the UK Biobank [18]. This cohort follows approximately 500,000 individuals from the UK who were 40–69 years old at the time of recruitment in 2006–2010 [18]. Potential participants for this cohort were identified from National Health Service (NHS) patient registries and invited to participate by attending one of the 22 assessment centers...between August 2012 and June 2013 (about 5 years after recruitment), approximately 20,000 of participants completed a full follow-up assessment ....Participants were followed via record linkage to the NHS Central Registers which provide information on cancer diagnoses coded according to the 10th revision of the International Classification of Diseases (ICD-10) [20], with the last linkage date of November 30, 2014 for residents of England and Wales and 31 December 2014 for residents of Scotland. The follow-up for the study began at recruitment and ended at breast cancer diagnosis (for women with breast cancer) or at the time of death or the last linkage with Cancer Registry data, whichever came first, for cancer-free women"""
correct,correct,,,,,,,no,no,no,no,,,,,,
 6a_i_coh_cs,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
 6a_i_coh_cs,,,,,,,,,,"""Of the 502<U+2009>628 participants recruited to UK Biobank, 502<U+2009>293 (99%) had data on grip strength.""","""Of the 502<U+2009>628 participants recruited to UK Biobank, 502<U+2009>293 (99%) had data on grip strength.""","""A final sample of 52<U+2009>161 women and 40<U+2009>854 men with no missing data for all exposure and outcome variables as well as covariates were included in this study.""","""A total of 62 men and 373 women who were underweight (BMI<18.5 kg<U+2009>m-2) were excluded from the analyses because of small sample size....Participants with <72<U+2009>h of wear time or Euclidean Norm Minus One <U+2A7E>500<U+2009>milli-g were excluded from the analysis....A final sample of 52<U+2009>161 women and 40<U+2009>854 men with no missing data for all exposure and outcome variables as well as covariates were included in this study. ""","""Of the 502,637 participants recruited to UK Biobank, 482,672 individuals (median age 58 years, 54.6% women) had complete data on fracture in the previous five years and BUA. We excluded people who either had hospital admission records (HES) for the studied cardiovascular diseases (ICD10 codes I20-I25) before completing the baseline questionnaire, or, when recruited, reported to have been previously diagnosed by a doctor with myocardial infarction or any form of angina. This left a dataset of 456,694 participants (55.9% women).""","""Of the 502,637 participants recruited to UK Biobank, 482,672 individuals (median age 58 years, 54.6% women) had complete data on fracture in the previous 5 years and BUA. We excluded people who either had hospital admission records (HES) for the studied cardiovascular diseases (ICD10 codes I20-I25) before completing the baseline questionnaire, or, when recruited, reported to have been previously diagnosed by a doctor with myocardial infarction or any form of angina. This left a dataset of 456,694 participants (55.9% women).""","""Out of 165,442 postmenopausal women in UK Biobank, we excluded those with a history of any cancer (other than non-melanoma skin) at recruitment and women who were diagnosed with any cancer during follow-up (except breast and non-melanoma skin). Of the remaining 138,222 eligible women, we further excluded participants with missing information on breast cancer risk factors described below and coffee consumption.""","""Out of 165,442 postmenopausal women in UK Biobank, we excluded those with a history of any cancer (other than non-melanoma skin) at recruitment and women who were diagnosed with any cancer during follow-up (except breast and non-melanoma skin). Of the remaining 138,222 eligible women, we further excluded participants with missing information on breast cancer risk factors described below and coffee consumption. The final sample included 2,636 breast cancer cases (91% of eligible cases) and 123,546 women without cancer (91% of eligible cancer-free women in the cohort). """
 6a_ii_coh_cs,,,,,,,,,,Yes,Partially-External,Yes,Yes,Yes,Yes,Yes,Yes
 6a_ii_coh_cs,,,,,,,,,,"""UK Biobank""","Follow-up data collection described elsewhere ""Between April 2007 and December 2010, UK Biobank recruited 502<U+2009>628 participants (5.5% response rate after invitation letters sent to around 9 million people), aged 40-69 years, from the general population.16 Participants attended one of 22 assessment centres across England, Wales, and Scotland,1718 where they completed a touch screen questionnaire, had physical measurements taken, and provided biological samples, as described in detail elsewhere...Date of death and date and cause of hospital admissions were identified as described previously.19""","""This study uses data collected from the UK Biobank study, ""","""This study uses data collected from the UK Biobank study, which is an ongoing national cohort study of >500<U+2009>000 UK adults aged 40–69 years at recruitment. The inclusion criteria included living <25 miles away from one of 22 assessment centres across the UK and being registered with the National Health Service""","""UK Biobank""","""UK Biobank is a large prospective cohort with detailed baseline assessment. Between 2006 and 2010, more than 500,000 participants aged 40 to 69 were recruited nationwide...Information on incident hospital admission for ischaemic heart disease (IHD I20-I25) and for acute myocardial infarction (I21) or angina (I20, which includes both unstable and stable angina) was obtained through linkage to UK Hospital Episode Statistics (HES). The remaining ICD10 codes included the following: subsequent myocardial infarction within 4 weeks after a first event, complications of myocardial infarction, other acute ischaemic heart disease and chronic ischaemic heart disease. HES data are produced through coding and central reporting of diagnoses underlying hospital admissions nationwide. ""","""UK Biobank""","""Women for this study were selected from participants in an established population-based cohort, the UK Biobank [18]. This cohort follows approximately 500,000 individuals from the UK who were 40–69 years old at the time of recruitment in 2006–2010 [18]. Potential participants for this cohort were identified from National Health Service (NHS) patient registries and invited to participate by attending one of the 22 assessment centers...between August 2012 and June 2013 (about 5 years after recruitment), approximately 20,000 of participants completed a full follow-up assessment ....Participants were followed via record linkage to the NHS Central Registers which provide information on cancer diagnoses coded according to the 10th revision of the International Classification of Diseases (ICD-10) [20], with the last linkage date of November 30, 2014 for residents of England and Wales and 31 December 2014 for residents of Scotland. The follow-up for the study began at recruitment and ended at breast cancer diagnosis (for women with breast cancer) or at the time of death or the last linkage with Cancer Registry data, whichever came first, for cancer-free women"""
correct,correct,,,,,,,,,Partially-External,Partially-External,,,,,,
 6a_iii_coh_cs,,,,,,,,,,NA,Yes,NA,Yes,NA,Yes,NA,Yes
 6a_iii_coh_cs,,,,,,,,,,none,"""Of the 502<U+2009>628 participants recruited to UK Biobank, 502<U+2009>293 (99%) had data on grip strength.""",no selection,"""A total of 62 men and 373 women who were underweight (BMI<18.5 kg<U+2009>m-2) were excluded from the analyses because of small sample size....Participants with <72<U+2009>h of wear time or Euclidean Norm Minus One <U+2A7E>500<U+2009>milli-g were excluded from the analysis....A final sample of 52<U+2009>161 women and 40<U+2009>854 men with no missing data for all exposure and outcome variables as well as covariates were included in this study. """,none,"""Of the 502,637 participants recruited to UK Biobank, 482,672 individuals (median age 58 years, 54.6% women) had complete data on fracture in the previous 5 years and BUA. We excluded people who either had hospital admission records (HES) for the studied cardiovascular diseases (ICD10 codes I20-I25) before completing the baseline questionnaire, or, when recruited, reported to have been previously diagnosed by a doctor with myocardial infarction or any form of angina. This left a dataset of 456,694 participants (55.9% women).""",none,"""Out of 165,442 postmenopausal women in UK Biobank, we excluded those with a history of any cancer (other than non-melanoma skin) at recruitment and women who were diagnosed with any cancer during follow-up (except breast and non-melanoma skin). Of the remaining 138,222 eligible women, we further excluded participants with missing information on breast cancer risk factors described below and coffee consumption. The final sample included 2,636 breast cancer cases (91% of eligible cases) and 123,546 women without cancer (91% of eligible cancer-free women in the cohort). """
correct,correct,,,,,,,,,needs discussion,needs discussion,needs discussion,needs discussion,needs discussion,needs discussion,needs discussion,needs discussion
 6a_iv_coh,,,,,,,,,,Yes,Partially-External,Yes,Yes,Yes,Yes,Yes,Yes
 6a_iv_coh,,,,,,,,,,"""Date of death and date and cause of hospital admissions were identified as described previously.19 We defined incident cardiovascular disease as a hospital admission or death with ICD-10 (international classification of diseases, 10th revision) codes I60, I61, I63, I64, I21, I21.4, and I21.9. We defined respiratory disease as ICD-10 codes J09-J98 and I26-I27 and chronic obstructive pulmonary disease as ICD-10 code J44. We defined all cause cancer as an ICD-10 code of C0.0-C9.9, D3.7-9, or D4.0-8 recorded on the cancer registry, death certificate, or hospital admission. We defined cause specific cancers by using the following ICD-10 codes recorded on the cancer registry, death certificate, or hospital admission: breast cancer (C50), prostate cancer (C61), lung cancer (C34), and colorectal cancer (C18, C19, and C20).""","Follow-up data collection described elsewhere ""Date of death and date and cause of hospital admissions were identified as described previously.19""","""Accelerometer data collection An invitation to participate in the PA sub-study was emailed between February 2013 and December 2015 to 236<U+2009>519 participants who had given a valid email address upon recruitment. Participants in the North West region who had been involved in other sub-studies were not invited for accelerometer measurement due to the potential participant burden. Enclosed in an envelope, a tri-axial accelerometer (Axivity AX3, Newcastle upon Tyne, UK23) configured to capture three-dimensional acceleration at 100<U+2009>Hz with a dynamic range of ±8<U+2009>g was mailed, along with instructions on proper use of the device, to consenting participants, who were asked to start wearing the monitor on the dominant wrist (defined as the hand that participants typically use to write) upon receipt and for the next 7 days. Devices were programmed to start and finish recording at pre-specified times. Participants were requested to send the monitor back to the co-ordinating centre in a provided pre-paid envelope at the end of the 7-day monitoring period.""","""Several years later (2013–2015), 103<U+2009>720 of the cohort participated in a sub-study in which their PA was objectively measured by wrist accelerometry""","""Information on incident hospital admission for ischaemic heart disease (IHD: I20-I25) and for acute myocardial infarction (I21) or angina (I20, which includes both unstable and stable angina) was obtained through linkage to UK Hospital Episode Statistics (HES). The remaining ICD10 codes included: subsequent myocardial infarction within 4 weeks after a first event; complications of myocardial infarction; other acute ischaemic heart disease, and chronic ischaemic heart disease. HES data are produced through coding and central reporting of diagnoses underlying hospital admissions nationwide. All study subjects were followed up until any ischaemic cardiovascular event, death, or until 29th February 2016, yielding a mean follow-up time of 7 years and a maximum time of 10 years.""","""Ascertainment of outcomes Information on incident hospital admission for ischaemic heart disease (IHD I20-I25) and for acute myocardial infarction (I21) or angina (I20, which includes both unstable and stable angina) was obtained through linkage to UK Hospital Episode Statistics (HES). The remaining ICD10 codes included the following: subsequent myocardial infarction within 4 weeks after a first event, complications of myocardial infarction, other acute ischaemic heart disease and chronic ischaemic heart disease. HES data are produced through coding and central reporting of diagnoses underlying hospital admissions nationwide. All study subjects were followed up until any ischaemic cardiovascular event, death or until 29th February 2016, yielding a mean follow-up time of 7 years and a maximum time of 10 years.""","""Participants were followed via record linkage to the NHS Central Registers which provide information on cancer diagnoses coded according to the 10th revision of the International Classification of Diseases (ICD-10) [20], with the last linkage date of November 30, 2014 for residents of England and Wales and 31 December 2014 for residents of Scotland. The follow-up for the study began at recruitment and ended at breast cancer diagnosis (for women with breast cancer) or at the time of death or the last linkage with Cancer Registry data, whichever came first, for cancer-free women. The average follow-up in our study was 3.5 years [inter-quartile range (IQR) 1.9–4.8 years] for breast cancer cases and 5.8 years (IQR 5.2–6.5 years) for cancer-free women.""","""between August 2012 and June 2013 (about 5 years after recruitment), approximately 20,000 of participants completed a full follow-up assessment ....Participants were followed via record linkage to the NHS Central Registers which provide information on cancer diagnoses coded according to the 10th revision of the International Classification of Diseases (ICD-10) [20], with the last linkage date of November 30, 2014 for residents of England and Wales and 31 December 2014 for residents of Scotland. The follow-up for the study began at recruitment and ended at breast cancer diagnosis (for women with breast cancer) or at the time of death or the last linkage with Cancer Registry data, whichever came first, for cancer-free women"""
 6b_i_coh,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
 6b_i_coh,,,,,,,,,,none,Not used,not matched,,no matching,,none,
 6b_ii_coh,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA
 6b_ii_coh,,,,,,,,,,none,Not used,not matched,,no matching,,none,
 6a_i_cc,,,,,,,,Yes,Yes,,,,,,,,
 6a_i_cc,,,,,,,,"""Self-reported RA, and other back problems which are not classified as AS such as spine arthritis/ spondylosis were excluded from the analysis plan of self-reported AS.  During the analysis of clinically diagnosed AS, the participants with clinically diagnosed RA and selfreported RA were excluded from both the cases and control groups. Similarly, self-reported AS participants were excluded from the control group only to avoid including participants who might have delayed clinical AS diagnosis.""","""Exclusion criteria  Self-reported RA, and other back problems which are not classified as AS such as spine arthritis/ spondylosis were excluded from the analysis plan of self-reported AS.  During the analysis of clinically diagnosed AS, the participants with clinically diagnosed RA and selfreported RA were excluded from both the cases and control groups. Similarly, self-reported AS participants were excluded from the control group only to avoid including participants who might have delayed clinical AS diagnosis.""",,,,,,,,
 6a_ii_cc,,,,,,,,Yes,Yes,,,,,,,,
 6a_ii_cc,,,,,,,,"""UK Biobank""","""The UK Biobank is a large population-based cohort study with approximately half a million participants recruited from 22 assessment centres throughout Great Britain between 2006 and 2010. Their age ranged between 40 to 69 years at the time of recruitment. The baseline assessment includes electronic signed consent, self-completed touch-screen questionnaire, computer-assisted interview, physical and functional measures, and blood, urine and saliva sample collection. 15,16 For the present analysis, only baseline data was used.""",,,,,,,,
 6a_iii_cc,,,,,,,,Yes,Yes,,,,,,,,
 6a_iii_cc,,,,,,,,"""Self-reported RA, and other back problems which are not classified as AS such as spine arthritis/ spondylosis were excluded from the analysis plan of self-reported AS.  During the analysis of clinically diagnosed AS, the participants with clinically diagnosed RA and selfreported RA were excluded from both the cases and control groups. Similarly, self-reported AS participants were excluded from the control group only to avoid including participants who might have delayed clinical AS diagnosis.""","""Identifying AS cases  In the self-reported AS case-control study, AS was identified by asking the participants whether they had been told by a doctor that they have some sort of severe non-cancer illness or disability. If the participant was uncertain of the type of illness they had, they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree, then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability were marked as ""unclassifiable""  In the clinical case-control study, AS was identified based on clinical records using the International Classification of Diseases, 10th Revision (ICD-10). Clinical records were available for 2734 participants only.  Definition of oral conditions  Oral conditions were defined according to the selfreported data on mouth/teeth or dental problems. The participants used a touchscreen to answer the question ""Do you have any of the following? (You can select more than one answer)”. The possible answers were: Mouth ulcers, painful gums, bleeding gums, loose teeth, toothache, and dentures.""",,,,,,,,
 6a_iv_cc,,,,,,,,Yes,No,,,,,,,,
 6a_iv_cc,,,,,,,,"""Self-reported RA, and other back problems which are not classified as AS such as spine arthritis/ spondylosis were excluded from the analysis plan of self-reported AS.  During the analysis of clinically diagnosed AS, the participants with clinically diagnosed RA and selfreported RA were excluded from both the cases and control groups. Similarly, self-reported AS participants were excluded from the control group only to avoid including participants who might have delayed clinical AS diagnosis.""",,,,,,,,,
 6b_i_cc,,,,,,,,NA,NA,,,,,,,,
 6b_i_cc,,,,,,,,not matched,No matching,,,,,,,,
 6b_ii_cc,,,,,,,,NA,NA,,,,,,,,
 6b_ii_cc,,,,,,,,not matched,No matching,,,,,,,,
 7_i,  ,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
